annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur,fichier_source,feuille_source,ligne_source,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,37,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,38,polypes,50.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,39,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,40,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,41,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,42,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,43,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,44,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,45,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,46,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,47,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,48,polypes,50.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,49,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
