annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur_brute,valeur,statut_cellule,couleur_cellule,fichier_source,feuille_source,ligne_source,colonne_source,valeur_est_addition,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local,raison_anomalie_bloquante,raison_validation_metier,decision_aquarium,correction_code_espece,correction_nom_scientifique,correction_code_souche,correction_code_boite,temperature_validee,commentaire_aquarium
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,18,polypes,30,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,22,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,19,polypes,30.0,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,23,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,20,polypes,30.0,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,24,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,21,polypes,30.0,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,25,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,22,polypes,30,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,26,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,23,polypes,30.0,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,27,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,24,polypes,30.0,30,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,28,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,25,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,135,29,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,26,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,30,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,27,polypes,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,31,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,28,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,32,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,29,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,33,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,30,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,135,34,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,5,ephyrules,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,9,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,6,ephyrules,10.0,10,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,10,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,7,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,11,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,8,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,12,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,9,ephyrules,0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,13,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,10,ephyrules,0.0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,14,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,11,ephyrules,0.0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,15,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,12,ephyrules,0.0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,16,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,13,ephyrules,0.0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,17,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,14,ephyrules,0,0,standard,FF0000,Suivi_2021.xlsx,Rhizostomae,136,18,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,15,ephyrules,6.0,6,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,19,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,16,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,20,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,17,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,21,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,18,ephyrules,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,22,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,19,ephyrules,10.0,10,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,23,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,20,ephyrules,10.0,10,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,24,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,21,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,25,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,22,ephyrules,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,26,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,23,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,27,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,24,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,28,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,25,ephyrules,25.0,25,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,29,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,26,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,30,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,27,ephyrules,16,16,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,31,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,28,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,32,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,29,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,33,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,15.0,30,ephyrules,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,136,34,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,1,polypes,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,137,5,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,2,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,137,6,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,3,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,137,7,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,4,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,137,8,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,1,ephyrules,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,138,5,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,2,ephyrules,200.0,200,standard,00FF00,Suivi_2021.xlsx,Rhizostomae,138,6,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,3,ephyrules,200.0,200,standard,00FF00,Suivi_2021.xlsx,Rhizostomae,138,7,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.01,20.0,4,ephyrules,200.0,200,standard,00FF00,Suivi_2021.xlsx,Rhizostomae,138,8,False,SME,SME-JKA-1,1,JKA,01,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,1,polypes,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,5,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,2,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,6,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,3,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,7,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,4,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,8,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,31,polypes,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,35,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,32,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,36,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,33,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,37,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,34,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,38,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,35,polypes,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,39,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,36,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,40,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,37,polypes,200.0,200,standard,00FF00,Suivi_2021.xlsx,Rhizostomae,139,41,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,38,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,42,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,39,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,43,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,40,polypes,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,44,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,41,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,45,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,42,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,46,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,43,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,47,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,44,polypes,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,48,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,45,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,49,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,46,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,50,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,47,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,51,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,48,polypes,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,52,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,49,polypes,50.0,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,139,53,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,50,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,54,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,51,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,55,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,52,polypes,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,139,56,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,1,ephyrules,50,50,standard,FF9900,Suivi_2021.xlsx,Rhizostomae,140,5,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,2,ephyrules,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,140,6,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,3,ephyrules,100.0,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,140,7,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,4,ephyrules,200.0,200,standard,00FF00,Suivi_2021.xlsx,Rhizostomae,140,8,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
2021,Rhizostomae,Stomolophus sp.2,SME-JKA-1.04,15.0,31,ephyrules,100,100,standard,FFFF00,Suivi_2021.xlsx,Rhizostomae,140,35,False,SME,SME-JKA-1,1,JKA,04,,boite_plusieurs_noms_especes;souche_plusieurs_noms_especes;code_espece_plusieurs_noms;nom_scientifique_plusieurs_codes;,,,,,,,
