annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur_brute,valeur,statut_cellule,couleur_cellule,fichier_source,feuille_source,ligne_source,colonne_source,valeur_est_addition,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,2,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,7,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,3,ephyrules,30.0,30,standard,,Suivi_2025.xlsx,Aurelia,12,8,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,4,ephyrules,30.0,30,standard,,Suivi_2025.xlsx,Aurelia,12,9,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,5,ephyrules,8.0,8,standard,,Suivi_2025.xlsx,Aurelia,12,10,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,6,ephyrules,10,10,standard,,Suivi_2025.xlsx,Aurelia,12,11,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,7,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,12,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,8,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,13,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,9,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,14,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,10,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,15,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,11,ephyrules,3.0,3,standard,,Suivi_2025.xlsx,Aurelia,12,16,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,12,ephyrules,10.0,10,standard,,Suivi_2025.xlsx,Aurelia,12,17,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,13,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,18,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,14,ephyrules,100,100,standard,,Suivi_2025.xlsx,Aurelia,12,19,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,15,ephyrules,5.0,5,standard,,Suivi_2025.xlsx,Aurelia,12,20,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,16,ephyrules,15.0,15,standard,,Suivi_2025.xlsx,Aurelia,12,21,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,17,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,22,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,18,ephyrules,50.0,50,standard,,Suivi_2025.xlsx,Aurelia,12,23,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,19,ephyrules,10,10,standard,,Suivi_2025.xlsx,Aurelia,12,24,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,20,ephyrules,300.0,300,standard,,Suivi_2025.xlsx,Aurelia,12,25,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,21,ephyrules,100.0,100,standard,,Suivi_2025.xlsx,Aurelia,12,26,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,22,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,27,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,23,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,28,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,24,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,29,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,25,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,30,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,26,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,31,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,27,ephyrules,0,0,standard,,Suivi_2025.xlsx,Aurelia,12,32,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,28,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,33,False,ACA,ACA-FBA-1,1,FBA,01
2025,Aurelia,Aurelia coerulea,ACA-FBA-1.01,,29,ephyrules,0.0,0,standard,,Suivi_2025.xlsx,Aurelia,12,34,False,ACA,ACA-FBA-1,1,FBA,01
